area,MS.SubClass,Lot.Frontage,Lot.Area,Lot.Shape,Land.Slope,Neighborhood,Overall.Qual,Overall.Cond,Year.Built,Year.Remod.Add,Mas.Vnr.Area,Exter.Qual,Exter.Cond,Bsmt.Qual,Bsmt.Cond,Bsmt.Exposure,BsmtFin.Type.1,BsmtFin.SF.1,BsmtFin.Type.2,BsmtFin.SF.2,Bsmt.Unf.SF,Total.Bsmt.SF,Heating.QC,X1st.Flr.SF,X2nd.Flr.SF,Low.Qual.Fin.SF,Bsmt.Full.Bath,Bsmt.Half.Bath,Full.Bath,Half.Bath,Bedroom.AbvGr,Kitchen.AbvGr,Kitchen.Qual,TotRms.AbvGrd,Functional,Fireplaces,Fireplace.Qu,Garage.Yr.Blt,Garage.Finish,Garage.Cars,Garage.Area,Garage.Qual,Garage.Cond,Paved.Drive,Wood.Deck.SF,Open.Porch.SF,Enclosed.Porch,X3Ssn.Porch,Screen.Porch,Pool.Area,Pool.QC,Fence,Misc.Val,Mo.Sold,Yr.Sold,MS.Zoning_C (all),MS.Zoning_FV,MS.Zoning_I (all),MS.Zoning_RH,MS.Zoning_RL,MS.Zoning_RM,Street_Pave,Alley_None,Alley_Pave,Land.Contour_HLS,Land.Contour_Low,Land.Contour_Lvl,Lot.Config_CulDSac,Lot.Config_FR2,Lot.Config_FR3,Lot.Config_Inside,Condition.1_Feedr,Condition.1_Norm,Condition.1_PosA,Condition.1_PosN,Condition.1_RRAe,Condition.1_RRAn,Condition.1_RRNe,Condition.1_RRNn,Condition.2_Feedr,Condition.2_Norm,Condition.2_PosA,Condition.2_PosN,Condition.2_RRAe,Condition.2_RRAn,Condition.2_RRNn,Bldg.Type_2fmCon,Bldg.Type_Duplex,Bldg.Type_Twnhs,Bldg.Type_TwnhsE,House.Style_1.5Unf,House.Style_1Story,House.Style_2.5Fin,House.Style_2.5Unf,House.Style_2Story,House.Style_SFoyer,House.Style_SLvl,Roof.Style_Gable,Roof.Style_Gambrel,Roof.Style_Hip,Roof.Style_Mansard,Roof.Style_Shed,Roof.Matl_Membran,Roof.Matl_Metal,Roof.Matl_Roll,Roof.Matl_Tar&Grv,Roof.Matl_WdShake,Roof.Matl_WdShngl,Exterior.1st_AsphShn,Exterior.1st_BrkComm,Exterior.1st_BrkFace,Exterior.1st_CBlock,Exterior.1st_CemntBd,Exterior.1st_HdBoard,Exterior.1st_ImStucc,Exterior.1st_MetalSd,Exterior.1st_Plywood,Exterior.1st_PreCast,Exterior.1st_Stone,Exterior.1st_Stucco,Exterior.1st_VinylSd,Exterior.1st_Wd Sdng,Exterior.1st_WdShing,Exterior.2nd_AsphShn,Exterior.2nd_Brk Cmn,Exterior.2nd_BrkFace,Exterior.2nd_CBlock,Exterior.2nd_CmentBd,Exterior.2nd_HdBoard,Exterior.2nd_ImStucc,Exterior.2nd_MetalSd,Exterior.2nd_Plywood,Exterior.2nd_PreCast,Exterior.2nd_Stone,Exterior.2nd_Stucco,Exterior.2nd_VinylSd,Exterior.2nd_Wd Sdng,Exterior.2nd_Wd Shng,Mas.Vnr.Type_BrkFace,Mas.Vnr.Type_CBlock,Mas.Vnr.Type_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Garage.Type_Attchd,Garage.Type_Basment,Garage.Type_BuiltIn,Garage.Type_CarPort,Garage.Type_Detchd,Garage.Type_None,Misc.Feature_None,Misc.Feature_Othr,Misc.Feature_Shed,Misc.Feature_TenC,Sale.Type_CWD,Sale.Type_Con,Sale.Type_ConLD,Sale.Type_ConLI,Sale.Type_ConLw,Sale.Type_Oth,Sale.Type_VWD,Sale.Type_WD ,Sale.Condition_AdjLand,Sale.Condition_Alloca,Sale.Condition_Family,Sale.Condition_Normal,Central.Air_Y,Utilities_NoSeWa,Utilities_NoSewr,House_Age,Years_Since_Remodel,Was_Remodeled,Is_New,Total_SF,Total_Porch_SF,Total_Outdoor_SF,Bsmt_Finished_Ratio,Above_Grade_Ratio,Total_Bathrooms,Qual_Cond_Product,Qual_Cond_Sum,Qual_Per_SF,Has_Garage,Garage_Area_Per_Car,Has_Pool,Has_Fireplace,Has_2nd_Floor,Has_Basement,Sold_Spring,Sold_Summer,Sold_Fall,Sold_Winter,price,log_price
7.115582126184454,50,60.0,9.25349564229011,3,2,126036.77661201193,5,6,1910,1981,0.0,2,2,3,3,1,1,0.0,1,0.0,6.089044875446846,6.089044875446846,3,6.52649485957079,6.3080984415095305,0.0,0.0,0.0,1,1,2,1,2,5,7,0,0,1966.0,1,2.0,6.089044875446846,3,3,2,4.31748811353631,0.0,128,0,0,0.0,0,3,0,5,2009,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,99,28,1,0,7.421177528595393,4.859812404361672,5.313205979041787,0.0,0.7365269461077845,1.5,30,11,1.6223621634150358,1,5.3981627015177525,0,0,1,1,1,0,0,0,110000,11.608244735642321
7.229113877793302,50,68.0,8.314097335405807,3,2,126036.77661201193,6,8,1935,1998,0.0,2,2,3,3,1,1,0.0,1,0.0,6.804614520062624,6.804614520062624,3,6.759255270663693,6.249975242259483,0.0,0.0,0.0,1,0,3,1,3,6,7,0,0,1920.0,1,1.0,5.093750200806762,2,2,1,4.007333185232471,0.0,40,0,0,0.0,0,0,0,6,2009,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,74,11,1,0,7.731930721948486,3.713572066704308,4.553876891600541,0.0,0.6046511627906976,1.0,48,14,1.6778694265830172,1,5.093750200806762,0,0,1,1,0,1,0,0,128900,11.766799946849087
7.573017256052546,90,57.0,9.240675571772256,3,2,126036.77661201193,6,5,1910,1950,0.0,2,2,3,3,2,2,6.452048954437226,1,0.0,5.8289456176102075,6.880384082186005,3,6.880384082186005,6.880384082186005,0.0,1.0,0.0,2,0,4,2,2,12,7,0,0,1920.0,1,2.0,5.783825182329737,2,3,0,0.0,3.367295829986474,169,0,0,0.0,0,0,0,6,2009,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,99,59,1,0,7.978310969867722,5.288267030694535,5.288267030694535,0.6512345679012346,0.6666666666666666,3.0,30,11,1.4076692207046242,1,5.093750200806762,0,0,1,1,0,1,0,0,103500,11.547336553476635
7.0317412587631285,50,52.0,8.651898894268529,3,2,126036.77661201193,5,6,1941,1950,0.0,2,2,3,3,1,1,0.0,1,0.0,6.517671272912275,6.517671272912275,4,6.517671272912275,6.1224928095143865,0.0,0.0,0.0,1,1,3,1,2,5,7,0,0,1941.0,1,1.0,5.303304908059076,3,3,2,3.295836866004329,0.0,0,0,0,0.0,0,0,0,8,2009,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,68,59,1,0,7.4999765409521215,0.0,3.295836866004329,0.0,0.6258992805755396,1.5,30,11,1.6902556716465675,1,5.303304908059076,0,0,1,1,0,1,0,0,66500,11.104972264124868
7.175489713624222,50,90.0,9.658928824466434,3,2,126036.77661201193,5,8,1910,2003,0.0,2,3,3,3,1,1,0.0,1,0.0,5.484796933490655,5.484796933490655,2,6.698268054115413,6.208590026096629,0.0,0.0,0.0,1,1,3,1,3,6,7,0,0,1959.0,1,2.0,6.159095388491933,2,3,0,0.0,0.0,0,0,0,0.0,0,3,0,7,2009,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,99,6,1,0,7.344072850573066,0.0,0.0,0.0,0.8447606727037517,1.5,40,13,1.5745325302686297,1,5.4680601411351315,0,0,1,1,0,1,0,0,130000,11.775297421715827
7.289610521451167,70,90.0,9.200391041122515,3,2,126036.77661201193,5,8,1910,2002,0.0,3,2,3,3,1,1,0.0,1,0.0,6.22455842927536,6.22455842927536,4,6.639875833826536,6.55250788703459,0.0,0.0,0.0,2,0,3,1,2,7,7,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,176,0,0,0.0,0,0,0,3,2009,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,99,7,1,0,7.585281078639126,5.176149732573829,5.176149732573829,0.0,0.7439024390243902,2.0,40,13,1.4850759056796745,0,0.0,0,0,1,1,1,0,0,0,129000,11.767575435251748
7.351799869057777,70,57.0,8.765146421639022,3,2,126036.77661201193,5,6,1939,1950,0.0,2,2,3,3,1,5,6.045005314036012,1,0.0,5.598421958998375,6.53813982376767,2,6.767343125265392,6.53813982376767,0.0,0.0,0.0,1,1,3,1,2,7,7,1,4,1939.0,1,2.0,5.993961427306569,3,3,2,0.0,3.6109179126442243,0,0,182,0.0,0,3,0,10,2009,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,70,59,1,0,7.718240951959316,5.389071729816501,5.389071729816501,0.6101449275362318,0.6930604982206405,1.5,30,11,1.4372827309739,1,5.303304908059076,0,1,1,1,0,0,1,0,150000,11.918397239722838
7.771910256435763,70,60.0,8.79497643168877,3,2,126036.77661201193,5,4,1892,1965,0.0,2,2,3,3,1,1,0.0,1,0.0,6.902742737158593,6.902742737158593,2,7.229113877793302,6.902742737158593,0.0,0.0,0.0,2,0,4,2,2,11,5,0,0,1985.0,2,1.0,6.07073772800249,3,3,2,0.0,5.662960480135946,0,0,0,0.0,0,0,0,12,2009,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,117,44,1,0,8.121777419161074,5.662960480135946,5.662960480135946,0.0,0.7046939988116458,2.0,20,9,1.1339555586720977,1,6.07073772800249,0,0,1,1,0,0,0,1,107500,11.58525542883217
7.43955930913332,190,63.0,8.93958096672031,3,2,126036.77661201193,4,6,1920,1950,0.0,1,2,2,1,1,1,0.0,1,0.0,6.398594934535208,6.398594934535208,3,7.004881989712859,6.398594934535208,0.0,0.0,0.0,2,0,4,2,1,8,7,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,148,0,0,0.0,0,0,0,10,2009,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,89,59,1,0,7.741533589281828,5.003946305945459,5.003946305945459,0.0,0.7392438070404173,2.0,24,10,1.20942528463572,0,0.0,0,0,1,1,0,0,1,0,94550,11.45689465044527
7.581209826196346,90,60.0,8.935508711503221,3,2,126036.77661201193,5,5,1952,1952,5.8888779583328805,2,2,3,3,1,1,0.0,1,0.0,6.8679744089702925,6.8679744089702925,3,6.8679744089702925,6.90875477931522,0.0,0.0,0.0,2,0,4,2,2,10,7,0,0,1952.0,1,2.0,5.993961427306569,3,3,0,0.0,0.0,0,0,0,0.0,0,0,0,7,2009,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,57,57,0,0,7.979681302387741,0.0,0.0,0.0,0.6712328767123288,2.0,25,10,1.2672350011039024,1,5.303304908059076,0,0,1,1,0,1,0,0,124500,11.732069026983156
7.237059026124737,60,60.0,8.12533508671429,3,2,126036.77661201193,7,8,1946,1992,0.0,2,3,3,3,1,1,0.0,1,0.0,6.480044561926653,6.480044561926653,3,6.56244409369372,6.52649485957079,0.0,0.0,0.0,1,1,3,1,2,6,7,2,4,1947.0,1,1.0,5.484796933490655,3,3,1,0.0,0.0,126,0,0,0.0,0,0,0,9,2009,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,63,17,1,0,7.621195162809845,4.844187086458591,4.844187086458591,0.0,0.6808823529411765,1.5,56,15,1.7983372600919507,1,5.484796933490655,0,1,1,1,0,0,1,0,135000,11.813037464800539
7.277938572945661,50,56.0,9.2237500588861,3,2,126036.77661201193,5,5,1910,1950,0.0,2,2,2,3,1,1,0.0,1,0.0,6.687108607866515,6.687108607866515,3,6.687108607866515,6.472346294500901,0.0,0.0,0.0,1,0,3,1,2,6,7,0,0,0.0,0,0.0,0.0,0,0,0,4.394449154672439,0.0,244,0,0,0.0,0,0,0,7,2009,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,99,59,1,0,7.718240951959316,5.501258210544727,5.783825182329737,0.0,0.6436832740213523,1.0,25,10,1.4941224586791362,0,0.0,0,0,1,1,0,1,0,0,103000,11.542493975902508
6.842683282238422,20,60.0,8.699681400989514,3,1,126036.77661201193,4,4,1953,1953,0.0,1,2,2,3,1,1,0.0,1,0.0,6.842683282238422,6.842683282238422,2,6.842683282238422,0.0,0.0,0.0,0.0,1,0,2,1,2,4,5,0,0,1974.0,1,2.0,6.3578422665081,3,3,2,0.0,3.4965075614664802,112,0,0,0.0,0,0,0,2,2009,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56,56,0,0,7.5352967024440884,4.976733742420574,4.976733742420574,0.0,0.5,1.0,16,8,1.6626950891076318,1,5.666426688112432,0,0,0,1,0,0,0,1,93000,11.440365524765756
7.192182058713246,50,50.0,8.699681400989514,3,2,126036.77661201193,5,7,1950,1970,0.0,2,4,3,3,1,4,5.953243334287785,1,0.0,5.953243334287785,6.645090969505644,2,6.645090969505644,6.329720905522696,0.0,0.0,0.0,1,1,3,1,2,6,7,0,0,1950.0,1,1.0,5.733341276897746,3,3,2,0.0,2.5649493574615367,0,0,0,0.0,0,3,0,3,2009,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,59,39,1,0,7.64826303090192,2.5649493574615367,2.5649493574615367,0.5,0.6335877862595419,1.5,35,12,1.5613101794111106,1,5.733341276897746,0,0,1,1,1,0,0,0,129500,11.771443882099637
